id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,metadata
"1764993618501062755","Tue Mar 05 12:37:25 +0000 2024","🇩🇪GERMANY CONDEMNS ATTACK ON TESLA GIGAFACTORY\n\nCalling the attack “a form of terrorism,” German politician Dietmar Woidke said: “It is obviously a serious attack on our critical infrastructure with consequences for thousands of people as well as many small and large businesses in our country.”\n\nLeft-wing extremists, the Vulkan Group, have claimed responsibility for the attack, stating they wanted to “shut down Tesla.”\n\nThe power supply has now been restored to the Gigafactory.\n\nSource: NTV","[{""type"":""video"",""url"":""https://t.co/wnMNETKzu2"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1764993561387225088/pu/img/to7OT4qS6_ZeQqSG.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/576x1024/oA4CX0XGuptMCcFz.mp4?tag=12""}]","MarioNawfal","Mario Nawfal","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","null","null","1764939641394749578",3321,618,374,73,165,2890592,false,false,false,"{""__typename"":""Tweet"",""rest_id"":""1764993618501062755"",""has_birdwatch_notes"":false,""core"":{""user_results"":{""result"":{""__typename"":""User"",""id"":""VXNlcjoxMzE5Mjg3NzYxMDQ4NzIzNDU4"",""rest_id"":""1319287761048723458"",""affiliates_highlighted_label"":{""label"":{""url"":{""url"":""https://twitter.com/RoundtableSpace"",""urlType"":""DeepLink""},""badge"":{""url"":""https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg""},""description"":""Mario Nawfal’s Roundtable"",""userLabelType"":""BusinessLabel"",""userLabelDisplayType"":""Badge""}},""has_graduated_access"":true,""is_blue_verified"":true,""profile_image_shape"":""Circle"",""legacy"":{""can_dm"":true,""can_media_tag"":true,""created_at"":""Thu Oct 22 14:42:25 +0000 2020"",""default_profile"":true,""default_profile_image"":false,""description"":""Unfiltered Unbiased Verified 24x7 Breaking News | NO BIAS, NO ECHO CHAMBERS: Host of the Largest Show on 𝕏 | Founder & Investor"",""entities"":{""description"":{""urls"":[]},""url"":{""urls"":[{""display_url"":""roundtable.live"",""expanded_url"":""https://roundtable.live"",""url"":""https://t.co/Lru9VAixI8"",""indices"":[0,23]}]}},""fast_followers_count"":0,""favourites_count"":126905,""followers_count"":1333966,""friends_count"":19155,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":5483,""location"":"""",""media_count"":16025,""name"":""Mario Nawfal"",""normal_followers_count"":1333966,""pinned_tweet_ids_str"":[""1772745571603722274""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg"",""profile_interstitial_type"":"""",""screen_name"":""MarioNawfal"",""statuses_count"":30302,""translator_type"":""none"",""url"":""https://t.co/Lru9VAixI8"",""verified"":false,""want_retweets"":false,""withheld_in_countries"":[]},""professional"":{""rest_id"":""1480816032101064705"",""professional_type"":""Business"",""category"":[{""id"":199,""name"":""Azienda di investimenti"",""icon_name"":""IconBriefcaseStroke""}]},""super_follow_eligible"":true}}},""unmention_data"":{},""edit_control"":{""edit_tweet_ids"":[""1764993618501062755""],""editable_until_msecs"":""1709645845000"",""is_edit_eligible"":true,""edits_remaining"":""5""},""is_translatable"":true,""views"":{""count"":""2890592"",""state"":""EnabledWithCount""},""source"":""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"",""note_tweet"":{""is_expandable"":true,""note_tweet_results"":{""result"":{""id"":""Tm90ZVR3ZWV0OjE3NjQ5OTM2MTg0MDg3Nzk3NzY="",""text"":""🇩🇪GERMANY CONDEMNS ATTACK ON TESLA GIGAFACTORY\n\nCalling the attack “a form of terrorism,” German politician Dietmar Woidke said: “It is obviously a serious attack on our critical infrastructure with consequences for thousands of people as well as many small and large businesses in our country.”\n\nLeft-wing extremists, the Vulkan Group, have claimed responsibility for the attack, stating they wanted to “shut down Tesla.”\n\nThe power supply has now been restored to the Gigafactory.\n\nSource: NTV"",""entity_set"":{""hashtags"":[],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[]},""richtext"":{""richtext_tags"":[{""from_index"":0,""to_index"":48,""richtext_types"":[""Bold""]}]},""media"":{""inline_media"":[]}}}},""quoted_status_result"":{""result"":{""__typename"":""Tweet"",""rest_id"":""1764939641394749578"",""has_birdwatch_notes"":true,""core"":{""user_results"":{""result"":{""__typename"":""User"",""id"":""VXNlcjoxMzE5Mjg3NzYxMDQ4NzIzNDU4"",""rest_id"":""1319287761048723458"",""affiliates_highlighted_label"":{""label"":{""url"":{""url"":""https://twitter.com/RoundtableSpace"",""urlType"":""DeepLink""},""badge"":{""url"":""https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg""},""description"":""Mario Nawfal’s Roundtable"",""userLabelType"":""BusinessLabel"",""userLabelDisplayType"":""Badge""}},""has_graduated_access"":true,""is_blue_verified"":true,""profile_image_shape"":""Circle"",""legacy"":{""can_dm"":true,""can_media_tag"":true,""created_at"":""Thu Oct 22 14:42:25 +0000 2020"",""default_profile"":true,""default_profile_image"":false,""description"":""Unfiltered Unbiased Verified 24x7 Breaking News | NO BIAS, NO ECHO CHAMBERS: Host of the Largest Show on 𝕏 | Founder & Investor"",""entities"":{""description"":{""urls"":[]},""url"":{""urls"":[{""display_url"":""roundtable.live"",""expanded_url"":""https://roundtable.live"",""url"":""https://t.co/Lru9VAixI8"",""indices"":[0,23]}]}},""fast_followers_count"":0,""favourites_count"":126905,""followers_count"":1333966,""friends_count"":19155,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":5483,""location"":"""",""media_count"":16025,""name"":""Mario Nawfal"",""normal_followers_count"":1333966,""pinned_tweet_ids_str"":[""1772745571603722274""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg"",""profile_interstitial_type"":"""",""screen_name"":""MarioNawfal"",""statuses_count"":30302,""translator_type"":""none"",""url"":""https://t.co/Lru9VAixI8"",""verified"":false,""want_retweets"":false,""withheld_in_countries"":[]},""professional"":{""rest_id"":""1480816032101064705"",""professional_type"":""Business"",""category"":[{""id"":199,""name"":""Azienda di investimenti"",""icon_name"":""IconBriefcaseStroke""}]},""super_follow_eligible"":true}}},""unmention_data"":{},""edit_control"":{""edit_tweet_ids"":[""1764939641394749578""],""editable_until_msecs"":""1709632976000"",""is_edit_eligible"":true,""edits_remaining"":""5""},""is_translatable"":true,""views"":{""count"":""2245718"",""state"":""EnabledWithCount""},""source"":""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"",""note_tweet"":{""is_expandable"":true,""note_tweet_results"":{""result"":{""id"":""Tm90ZVR3ZWV0OjE3NjQ5Mzk2NDEzMDY2MTk5MDQ="",""text"":""🚨🇩🇪BREAKING: TESLA'S BERLIN GIGAFACTORY TARGETED BY ECO ARSONISTS\n\nEco protesters set fire to a nearby transformer, causing the plant to lose power and bringing production to a standstill.\n\nPolice found a bomb warning attached to a protester's tent next to the burning transformer, warning, \""Ordnance buried here!\""\n\nThe factory has been evacuated, and a bomb disposal team is investigating.\n\nSource: Bild"",""entity_set"":{""hashtags"":[],""symbols"":[],""urls"":[],""user_mentions"":[]},""richtext"":{""richtext_tags"":[{""from_index"":0,""to_index"":68,""richtext_types"":[""Bold""]}]},""media"":{""inline_media"":[]}}}},""legacy"":{""bookmark_count"":144,""bookmarked"":false,""created_at"":""Tue Mar 05 09:02:56 +0000 2024"",""conversation_id_str"":""1764939641394749578"",""display_text_range"":[0,269],""entities"":{""hashtags"":[],""media"":[{""display_url"":""pic.twitter.com/OOrE17Dds0"",""expanded_url"":""https://twitter.com/MarioNawfal/status/1764939641394749578/photo/1"",""id_str"":""1764939413862203393"",""indices"":[270,293],""media_key"":""3_1764939413862203393"",""media_url_https"":""https://pbs.twimg.com/media/GH5TC71XwAEcBD4.jpg"",""type"":""photo"",""url"":""https://t.co/OOrE17Dds0"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[]},""medium"":{""faces"":[]},""small"":{""faces"":[]},""orig"":{""faces"":[]}},""sizes"":{""large"":{""h"":558,""w"":992,""resize"":""fit""},""medium"":{""h"":558,""w"":992,""resize"":""fit""},""small"":{""h"":383,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":558,""width"":992,""focus_rects"":[{""x"":0,""y"":2,""w"":992,""h"":556},{""x"":142,""y"":0,""w"":558,""h"":558},{""x"":177,""y"":0,""w"":489,""h"":558},{""x"":282,""y"":0,""w"":279,""h"":558},{""x"":0,""y"":0,""w"":992,""h"":558}]},""media_results"":{""result"":{""media_key"":""3_1764939413862203393""}}},{""display_url"":""pic.twitter.com/OOrE17Dds0"",""expanded_url"":""https://twitter.com/MarioNawfal/status/1764939641394749578/photo/1"",""id_str"":""1764939413862105089"",""indices"":[270,293],""media_key"":""3_1764939413862105089"",""media_url_https"":""https://pbs.twimg.com/media/GH5TC71WQAEwfTU.jpg"",""type"":""photo"",""url"":""https://t.co/OOrE17Dds0"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""x"":826,""y"":256,""h"":46,""w"":46},{""x"":608,""y"":60,""h"":46,""w"":46}]},""medium"":{""faces"":[{""x"":826,""y"":256,""h"":46,""w"":46},{""x"":608,""y"":60,""h"":46,""w"":46}]},""small"":{""faces"":[{""x"":566,""y"":175,""h"":31,""w"":31},{""x"":416,""y"":41,""h"":31,""w"":31}]},""orig"":{""faces"":[{""x"":826,""y"":256,""h"":46,""w"":46},{""x"":608,""y"":60,""h"":46,""w"":46}]}},""sizes"":{""large"":{""h"":558,""w"":992,""resize"":""fit""},""medium"":{""h"":558,""w"":992,""resize"":""fit""},""small"":{""h"":383,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":558,""width"":992,""focus_rects"":[{""x"":0,""y"":0,""w"":992,""h"":556},{""x"":0,""y"":0,""w"":558,""h"":558},{""x"":28,""y"":0,""w"":489,""h"":558},{""x"":133,""y"":0,""w"":279,""h"":558},{""x"":0,""y"":0,""w"":992,""h"":558}]},""media_results"":{""result"":{""media_key"":""3_1764939413862105089""}}}],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[]},""extended_entities"":{""media"":[{""display_url"":""pic.twitter.com/OOrE17Dds0"",""expanded_url"":""https://twitter.com/MarioNawfal/status/1764939641394749578/photo/1"",""id_str"":""1764939413862203393"",""indices"":[270,293],""media_key"":""3_1764939413862203393"",""media_url_https"":""https://pbs.twimg.com/media/GH5TC71XwAEcBD4.jpg"",""type"":""photo"",""url"":""https://t.co/OOrE17Dds0"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[]},""medium"":{""faces"":[]},""small"":{""faces"":[]},""orig"":{""faces"":[]}},""sizes"":{""large"":{""h"":558,""w"":992,""resize"":""fit""},""medium"":{""h"":558,""w"":992,""resize"":""fit""},""small"":{""h"":383,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":558,""width"":992,""focus_rects"":[{""x"":0,""y"":2,""w"":992,""h"":556},{""x"":142,""y"":0,""w"":558,""h"":558},{""x"":177,""y"":0,""w"":489,""h"":558},{""x"":282,""y"":0,""w"":279,""h"":558},{""x"":0,""y"":0,""w"":992,""h"":558}]},""media_results"":{""result"":{""media_key"":""3_1764939413862203393""}}},{""display_url"":""pic.twitter.com/OOrE17Dds0"",""expanded_url"":""https://twitter.com/MarioNawfal/status/1764939641394749578/photo/1"",""id_str"":""1764939413862105089"",""indices"":[270,293],""media_key"":""3_1764939413862105089"",""media_url_https"":""https://pbs.twimg.com/media/GH5TC71WQAEwfTU.jpg"",""type"":""photo"",""url"":""https://t.co/OOrE17Dds0"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""x"":826,""y"":256,""h"":46,""w"":46},{""x"":608,""y"":60,""h"":46,""w"":46}]},""medium"":{""faces"":[{""x"":826,""y"":256,""h"":46,""w"":46},{""x"":608,""y"":60,""h"":46,""w"":46}]},""small"":{""faces"":[{""x"":566,""y"":175,""h"":31,""w"":31},{""x"":416,""y"":41,""h"":31,""w"":31}]},""orig"":{""faces"":[{""x"":826,""y"":256,""h"":46,""w"":46},{""x"":608,""y"":60,""h"":46,""w"":46}]}},""sizes"":{""large"":{""h"":558,""w"":992,""resize"":""fit""},""medium"":{""h"":558,""w"":992,""resize"":""fit""},""small"":{""h"":383,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":558,""width"":992,""focus_rects"":[{""x"":0,""y"":0,""w"":992,""h"":556},{""x"":0,""y"":0,""w"":558,""h"":558},{""x"":28,""y"":0,""w"":489,""h"":558},{""x"":133,""y"":0,""w"":279,""h"":558},{""x"":0,""y"":0,""w"":992,""h"":558}]},""media_results"":{""result"":{""media_key"":""3_1764939413862105089""}}}]},""favorite_count"":1719,""favorited"":false,""full_text"":""🚨🇩🇪BREAKING: TESLA'S BERLIN GIGAFACTORY TARGETED BY ECO ARSONISTS\n\nEco protesters set fire to a nearby transformer, causing the plant to lose power and bringing production to a standstill.\n\nPolice found a bomb warning attached to a protester's tent next to the burning… https://t.co/OOrE17Dds0"",""is_quote_status"":false,""lang"":""en"",""possibly_sensitive"":false,""possibly_sensitive_editable"":true,""quote_count"":103,""reply_count"":245,""retweet_count"":274,""retweeted"":false,""user_id_str"":""1319287761048723458"",""id_str"":""1764939641394749578""}}},""legacy"":{""bookmark_count"":374,""bookmarked"":false,""created_at"":""Tue Mar 05 12:37:25 +0000 2024"",""conversation_id_str"":""1764993618501062755"",""display_text_range"":[0,279],""entities"":{""hashtags"":[],""media"":[{""display_url"":""pic.twitter.com/wnMNETKzu2"",""expanded_url"":""https://twitter.com/MarioNawfal/status/1764993618501062755/video/1"",""id_str"":""1764993561387225088"",""indices"":[280,303],""media_key"":""7_1764993561387225088"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1764993561387225088/pu/img/to7OT4qS6_ZeQqSG.jpg"",""type"":""video"",""url"":""https://t.co/wnMNETKzu2"",""additional_media_info"":{""monetizable"":false},""ext_media_availability"":{""status"":""Available""},""sizes"":{""large"":{""h"":1024,""w"":576,""resize"":""fit""},""medium"":{""h"":1024,""w"":576,""resize"":""fit""},""small"":{""h"":680,""w"":383,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":1024,""width"":576,""focus_rects"":[]},""video_info"":{""aspect_ratio"":[9,16],""duration_millis"":151928,""variants"":[{""content_type"":""application/x-mpegURL"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/pl/XaATf7jk1333zH8s.m3u8?tag=12&container=cmaf""},{""bitrate"":632000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/320x568/Rck6dCsMQzJsV_Q7.mp4?tag=12""},{""bitrate"":950000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/480x852/ShimlhqKm_bG5vv3.mp4?tag=12""},{""bitrate"":2176000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/576x1024/oA4CX0XGuptMCcFz.mp4?tag=12""}]},""media_results"":{""result"":{""media_key"":""7_1764993561387225088""}}}],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[]},""extended_entities"":{""media"":[{""display_url"":""pic.twitter.com/wnMNETKzu2"",""expanded_url"":""https://twitter.com/MarioNawfal/status/1764993618501062755/video/1"",""id_str"":""1764993561387225088"",""indices"":[280,303],""media_key"":""7_1764993561387225088"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1764993561387225088/pu/img/to7OT4qS6_ZeQqSG.jpg"",""type"":""video"",""url"":""https://t.co/wnMNETKzu2"",""additional_media_info"":{""monetizable"":false},""ext_media_availability"":{""status"":""Available""},""sizes"":{""large"":{""h"":1024,""w"":576,""resize"":""fit""},""medium"":{""h"":1024,""w"":576,""resize"":""fit""},""small"":{""h"":680,""w"":383,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":1024,""width"":576,""focus_rects"":[]},""video_info"":{""aspect_ratio"":[9,16],""duration_millis"":151928,""variants"":[{""content_type"":""application/x-mpegURL"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/pl/XaATf7jk1333zH8s.m3u8?tag=12&container=cmaf""},{""bitrate"":632000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/320x568/Rck6dCsMQzJsV_Q7.mp4?tag=12""},{""bitrate"":950000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/480x852/ShimlhqKm_bG5vv3.mp4?tag=12""},{""bitrate"":2176000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1764993561387225088/pu/vid/avc1/576x1024/oA4CX0XGuptMCcFz.mp4?tag=12""}]},""media_results"":{""result"":{""media_key"":""7_1764993561387225088""}}}]},""favorite_count"":3321,""favorited"":false,""full_text"":""🇩🇪GERMANY CONDEMNS ATTACK ON TESLA GIGAFACTORY\n\nCalling the attack “a form of terrorism,” German politician Dietmar Woidke said: “It is obviously a serious attack on our critical infrastructure with consequences for thousands of people as well as many small and large businesses… https://t.co/wnMNETKzu2"",""is_quote_status"":true,""lang"":""en"",""possibly_sensitive"":false,""possibly_sensitive_editable"":true,""quote_count"":73,""quoted_status_id_str"":""1764939641394749578"",""quoted_status_permalink"":{""url"":""https://t.co/tMOXpaDr0D"",""expanded"":""https://twitter.com/MarioNawfal/status/1764939641394749578"",""display"":""x.com/MarioNawfal/st…""},""reply_count"":165,""retweet_count"":618,""retweeted"":false,""user_id_str"":""1319287761048723458"",""id_str"":""1764993618501062755""},""quick_promote_eligibility"":{""eligibility"":""IneligibleNotProfessional""}}"
"1764998660406845620","Tue Mar 05 12:57:27 +0000 2024","@MarioNawfal These are either the dumbest eco-terrorists on Earth or they’re puppets of those who don’t have good environmental goals. \n\nStopping production of electric vehicles, rather than fossil fuel vehicles, ist extrem dumm.","[]","elonmusk","Elon Musk","https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg","1764993618501062755","null","null",11266,1307,304,217,1001,975373,false,false,false,"{""__typename"":""Tweet"",""rest_id"":""1764998660406845620"",""has_birdwatch_notes"":false,""core"":{""user_results"":{""result"":{""__typename"":""User"",""id"":""VXNlcjo0NDE5NjM5Nw=="",""rest_id"":""44196397"",""affiliates_highlighted_label"":{""label"":{""url"":{""url"":""https://twitter.com/X"",""urlType"":""DeepLink""},""badge"":{""url"":""https://pbs.twimg.com/profile_images/1683899100922511378/5lY42eHs_bigger.jpg""},""description"":""X"",""userLabelType"":""BusinessLabel"",""userLabelDisplayType"":""Badge""}},""has_graduated_access"":true,""is_blue_verified"":true,""profile_image_shape"":""Circle"",""legacy"":{""can_dm"":false,""can_media_tag"":false,""created_at"":""Tue Jun 02 20:12:29 +0000 2009"",""default_profile"":false,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":47231,""followers_count"":178700799,""friends_count"":566,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":149245,""location"":"""",""media_count"":2119,""name"":""Elon Musk"",""normal_followers_count"":178700799,""pinned_tweet_ids_str"":[""1771622119715000357""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/44196397/1690621312"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg"",""profile_interstitial_type"":"""",""screen_name"":""elonmusk"",""statuses_count"":41218,""translator_type"":""none"",""verified"":false,""want_retweets"":false,""withheld_in_countries"":[]},""professional"":{""rest_id"":""1679729435447275522"",""professional_type"":""Creator"",""category"":[]},""super_follow_eligible"":true}}},""unmention_data"":{},""edit_control"":{""edit_tweet_ids"":[""1764998660406845620""],""editable_until_msecs"":""1709647047000"",""is_edit_eligible"":false,""edits_remaining"":""5""},""is_translatable"":true,""views"":{""count"":""975373"",""state"":""EnabledWithCount""},""source"":""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"",""legacy"":{""bookmark_count"":304,""bookmarked"":false,""created_at"":""Tue Mar 05 12:57:27 +0000 2024"",""conversation_id_str"":""1764993618501062755"",""display_text_range"":[13,229],""entities"":{""hashtags"":[],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[{""id_str"":""1319287761048723458"",""name"":""Mario Nawfal"",""screen_name"":""MarioNawfal"",""indices"":[0,12]}]},""favorite_count"":11266,""favorited"":false,""full_text"":""@MarioNawfal These are either the dumbest eco-terrorists on Earth or they’re puppets of those who don’t have good environmental goals. \n\nStopping production of electric vehicles, rather than fossil fuel vehicles, ist extrem dumm."",""in_reply_to_screen_name"":""MarioNawfal"",""in_reply_to_status_id_str"":""1764993618501062755"",""in_reply_to_user_id_str"":""1319287761048723458"",""is_quote_status"":false,""lang"":""en"",""quote_count"":217,""reply_count"":1001,""retweet_count"":1307,""retweeted"":false,""user_id_str"":""44196397"",""id_str"":""1764998660406845620""},""superFollowsReplyUserResult"":{""result"":{""__typename"":""User"",""legacy"":{""screen_name"":""MarioNawfal""}}},""quick_promote_eligibility"":{""eligibility"":""IneligibleNotProfessional""}}"
"1765019854174671247","Tue Mar 05 14:21:40 +0000 2024","@MarioNawfal The Biden administration would support the “environmentalists”\n\nLet that sink in","[]","DeLawnMuskRat","DeLawn MuskRat","https://pbs.twimg.com/profile_images/1727671023586136064/Gkmuh1Fg_normal.jpg","1764993618501062755","null","null",16,0,0,1,0,2361,false,false,false,"{""__typename"":""Tweet"",""rest_id"":""1765019854174671247"",""has_birdwatch_notes"":false,""core"":{""user_results"":{""result"":{""__typename"":""User"",""id"":""VXNlcjoxNTMzMzQ0MjYxMjMxNDkzMTIw"",""rest_id"":""1533344261231493120"",""affiliates_highlighted_label"":{},""has_graduated_access"":true,""is_blue_verified"":true,""profile_image_shape"":""Circle"",""legacy"":{""can_dm"":false,""can_media_tag"":true,""created_at"":""Sun Jun 05 07:05:54 +0000 2022"",""default_profile"":true,""default_profile_image"":false,""description"":""a muskrat"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":10743,""followers_count"":1698,""friends_count"":523,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":9,""location"":""Gopher Hole, Mars"",""media_count"":1162,""name"":""DeLawn MuskRat"",""normal_followers_count"":1698,""pinned_tweet_ids_str"":[""1770790072331182152""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1533344261231493120/1702152648"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1727671023586136064/Gkmuh1Fg_normal.jpg"",""profile_interstitial_type"":"""",""screen_name"":""DeLawnMuskRat"",""statuses_count"":4915,""translator_type"":""none"",""verified"":false,""want_retweets"":false,""withheld_in_countries"":[]},""professional"":{""rest_id"":""1554146527077171201"",""professional_type"":""Creator"",""category"":[]}}}},""unmention_data"":{},""edit_control"":{""edit_tweet_ids"":[""1765019854174671247""],""editable_until_msecs"":""1709652100000"",""is_edit_eligible"":false,""edits_remaining"":""5""},""is_translatable"":true,""views"":{""count"":""2361"",""state"":""EnabledWithCount""},""source"":""<a href=\""http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>"",""legacy"":{""bookmark_count"":0,""bookmarked"":false,""created_at"":""Tue Mar 05 14:21:40 +0000 2024"",""conversation_id_str"":""1764993618501062755"",""display_text_range"":[13,93],""entities"":{""hashtags"":[],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[{""id_str"":""1319287761048723458"",""name"":""Mario Nawfal"",""screen_name"":""MarioNawfal"",""indices"":[0,12]}]},""favorite_count"":16,""favorited"":false,""full_text"":""@MarioNawfal The Biden administration would support the “environmentalists”\n\nLet that sink in"",""in_reply_to_screen_name"":""MarioNawfal"",""in_reply_to_status_id_str"":""1764993618501062755"",""in_reply_to_user_id_str"":""1319287761048723458"",""is_quote_status"":false,""lang"":""en"",""quote_count"":1,""reply_count"":0,""retweet_count"":0,""retweeted"":false,""user_id_str"":""1533344261231493120"",""id_str"":""1765019854174671247""},""superFollowsReplyUserResult"":{""result"":{""__typename"":""User"",""legacy"":{""screen_name"":""MarioNawfal""}}},""quick_promote_eligibility"":{""eligibility"":""IneligibleNotProfessional""}}"
